epoch_s	power_w	temp_c	util_pct	gfx_clock_mhz	throttle	vram_mib	mem_available_kb	swap_total_kb	swap_free_kb
1789671369	331.46	47	100	1620	0x0000000000000004	23316	48416756	8388604	6479896
1789671371	327.75	50	100	1680	0x0000000000000004	23316	48275716	8388604	6479896
1789671373	335.33	50	100	1680	0x0000000000000004	23316	48242284	8388604	6479916
1789671375	336.82	50	100	1605	0x0000000000000004	23316	48299464	8388604	6479916
1789671377	334.71	49	100	1620	0x0000000000000004	23316	48319396	8388604	6479916
1789671379	331.35	50	100	1860	0x0000000000000004	23316	48364208	8388604	6479916
1789671381	337.97	50	100	1620	0x0000000000000004	23316	48414912	8388604	6479916
1789671383	335.11	50	100	1830	0x0000000000000004	23316	48418556	8388604	6479916
1789671385	330.87	50	100	1860	0x0000000000000004	23316	48431192	8388604	6479916
1789671387	335.99	51	100	1620	0x0000000000000004	23316	48407500	8388604	6479916
1789671389	334.23	52	100	1635	0x0000000000000004	23316	48426412	8388604	6479916
1789671391	328.77	51	100	1890	0x0000000000000004	23316	48457684	8388604	6479916
1789671393	335.47	53	100	1710	0x0000000000000004	23316	48438412	8388604	6479916
1789671395	327.60	52	100	1770	0x0000000000000004	23316	48414392	8388604	6479916
1789671397	332.65	52	100	1620	0x0000000000000004	23316	48435968	8388604	6479916
1789671399	329.07	52	96	1740	0x0000000000000004	23316	48433316	8388604	6479916
1789671401	331.16	53	100	1785	0x0000000000000004	23316	48442632	8388604	6479916
1789671403	331.24	54	100	1815	0x0000000000000004	23316	48444752	8388604	6479916
1789671405	333.73	55	100	1665	0x0000000000000004	23316	48450604	8388604	6479916
1789671407	333.19	55	100	1620	0x0000000000000004	23316	48451104	8388604	6479916
1789671410	335.06	54	100	1875	0x0000000000000004	23316	48448468	8388604	6479916
1789671412	331.50	55	100	1605	0x0000000000000004	23316	48436040	8388604	6479916
1789671414	336.78	55	100	1800	0x0000000000000004	23316	48178616	8388604	6479916
1789671416	328.52	55	100	1845	0x0000000000000004	23316	47714656	8388604	6154804
1789671418	327.82	55	100	1830	0x0000000000000004	23316	47679804	8388604	5980448
1789671420	327.77	55	100	1665	0x0000000000000004	23316	48172316	8388604	6479916
1789671422	329.17	55	100	1770	0x0000000000000004	23316	48152948	8388604	6479916
1789671424	332.11	55	100	1905	0x0000000000000004	23316	48153048	8388604	6479916
1789671426	327.11	55	100	1830	0x0000000000000004	23316	48208308	8388604	6479916
1789671428	336.08	57	98	1620	0x0000000000000004	23316	48225336	8388604	6479916
1789671430	333.75	56	100	1650	0x0000000000000004	23316	48253460	8388604	6479916
1789671432	330.70	57	100	1770	0x0000000000000004	23316	48249832	8388604	6479916
1789671434	333.56	58	100	1830	0x0000000000000004	23316	48265572	8388604	6479916
1789671436	333.95	57	100	1620	0x0000000000000004	23316	48304376	8388604	6479916
1789671438	332.66	56	100	1830	0x0000000000000004	23316	48314676	8388604	6479916
1789671440	333.25	56	100	1890	0x0000000000000004	23316	48298324	8388604	6479916
1789671442	330.78	56	100	1890	0x0000000000000004	23316	48268272	8388604	6479916
1789671444	331.28	58	100	1650	0x0000000000000004	23316	48281440	8388604	6479916
1789671446	334.47	58	100	1785	0x0000000000000004	23316	48277096	8388604	6479916
1789671448	334.47	57	100	1905	0x0000000000000004	23316	48272420	8388604	6479916
1789671450	330.42	57	100	1890	0x0000000000000004	23316	48279060	8388604	6479916
1789671452	335.84	57	100	1815	0x0000000000000004	23316	48270268	8388604	6479916
1789671454	333.93	59	100	1590	0x0000000000000004	23316	48266168	8388604	6479916
1789671456	331.36	58	100	1815	0x0000000000000004	23316	48279860	8388604	6479916
1789671458	332.85	59	100	1815	0x0000000000000004	23316	48287036	8388604	6479916
1789671460	335.19	59	100	1620	0x0000000000000004	23316	48272032	8388604	6479916
1789671462	335.41	58	100	1830	0x0000000000000004	23316	48283864	8388604	6479916
1789671464	329.30	59	100	1905	0x0000000000000004	23316	48262464	8388604	6479916
1789671466	336.65	60	100	1605	0x0000000000000004	23316	48272908	8388604	6479916
1789671468	328.65	59	100	1875	0x0000000000000004	23316	48292664	8388604	6479916
1789671470	329.24	59	100	1890	0x0000000000000004	23316	48266352	8388604	6479916
1789671472	330.75	59	100	1875	0x0000000000000004	23316	48114268	8388604	6479916
1789671474	330.75	60	100	1590	0x0000000000000004	23316	48138384	8388604	6479916
1789671476	338.36	60	100	1605	0x0000000000000004	23316	48147684	8388604	6479916
1789671478	338.34	60	100	1605	0x0000000000000004	23316	48133056	8388604	6479916
1789671480	339.31	61	100	1605	0x0000000000000004	23316	47606424	8388604	6210688
1789671482	334.87	61	100	1605	0x0000000000000004	23316	48026068	8388604	6479912
1789671484	339.00	60	100	1560	0x0000000000000004	23316	48057648	8388604	6479912
1789671486	335.24	61	100	1875	0x0000000000000004	23316	48079548	8388604	6479912
1789671488	333.51	60	100	1890	0x0000000000000004	23316	48126712	8388604	6479912
1789671490	333.39	60	100	1830	0x0000000000000004	23316	48127184	8388604	6479912
1789671492	332.11	62	100	1620	0x0000000000000004	23316	48142008	8388604	6479912
1789671494	335.84	62	100	1785	0x0000000000000004	23316	48141960	8388604	6479912
1789671496	333.69	60	100	1875	0x0000000000000004	23316	48150828	8388604	6479912
1789671498	340.27	62	100	1605	0x0000000000000004	23316	48176088	8388604	6479912
1789671501	333.46	60	100	1890	0x0000000000000004	23316	48166516	8388604	6479912
1789671503	335.42	62	100	1605	0x0000000000000004	23316	48186588	8388604	6479912
1789671505	335.38	61	100	1890	0x0000000000000004	23316	48187432	8388604	6479912
1789671507	336.47	62	100	1605	0x0000000000000004	23316	48151344	8388604	6479912
1789671509	336.67	61	100	1875	0x0000000000000004	23316	48158484	8388604	6479912
1789671511	335.40	61	100	1905	0x0000000000000004	23316	48150736	8388604	6479912
1789671513	335.46	61	100	1605	0x0000000000000004	23316	48137116	8388604	6479912
1789671515	336.36	61	100	1845	0x0000000000000004	23316	48119216	8388604	6479912
1789671517	335.64	61	100	1890	0x0000000000000004	23316	48145944	8388604	6479912
1789671519	336.12	62	100	1905	0x0000000000000004	23316	48156732	8388604	6479912
1789671521	336.29	62	100	1590	0x0000000000000004	23316	48154540	8388604	6479912
1789671523	337.84	62	100	1650	0x0000000000000004	23316	48158488	8388604	6479912
1789671525	339.54	62	100	1755	0x0000000000000004	23316	48134308	8388604	6479912
1789671527	340.81	62	100	1830	0x0000000000000004	23316	48174504	8388604	6479912
1789671529	336.62	63	100	1845	0x0000000000000004	23316	48168332	8388604	6479912
1789671531	337.15	62	100	1830	0x0000000000000004	23316	48194204	8388604	6479912
1789671533	339.22	62	100	1800	0x0000000000000004	23316	48194232	8388604	6479912
1789671535	343.14	63	100	1755	0x0000000000000004	23316	48178060	8388604	6479912
1789671537	338.65	64	100	1605	0x0000000000000004	23316	48190136	8388604	6479912
1789671539	340.30	63	100	1605	0x0000000000000004	23316	48179832	8388604	6479912
1789671541	327.11	63	100	1905	0x0000000000000004	23316	48012580	8388604	6479912
1789671543	338.19	62	100	1890	0x0000000000000004	23316	47494368	8388604	6479912
1789671545	342.55	62	100	1860	0x0000000000000004	23316	47450132	8388604	6236108
1789671547	340.46	64	100	1590	0x0000000000000004	23316	47417244	8388604	6077196
1789671549	334.32	64	100	1815	0x0000000000000004	23316	47803032	8388604	6479912
1789671551	336.59	63	100	1890	0x0000000000000004	23316	47849948	8388604	6479912
1789671553	342.49	64	100	1680	0x0000000000000004	23316	47903168	8388604	6479912
1789671555	341.35	63	100	1605	0x0000000000000004	23316	47946404	8388604	6479912
1789671557	333.68	63	100	1890	0x0000000000000004	23316	47946460	8388604	6479912
1789671559	342.20	64	100	1605	0x0000000000000004	23316	47984668	8388604	6479912
1789671561	333.58	63	100	1890	0x0000000000000004	23316	48015140	8388604	6479912
1789671563	340.49	64	100	1605	0x0000000000000004	23316	48025528	8388604	6479912
1789671565	333.72	63	96	1875	0x0000000000000004	23316	48015048	8388604	6479912
1789671567	343.83	64	100	1605	0x0000000000000004	23316	48040920	8388604	6479912
1789671569	333.48	63	100	1890	0x0000000000000004	23316	48046924	8388604	6479912
1789671571	337.80	64	100	1590	0x0000000000000004	23316	48024648	8388604	6479912
1789671573	333.21	63	100	1875	0x0000000000000004	23316	48039344	8388604	6479912
1789671575	339.62	64	100	1890	0x0000000000000004	23316	48044264	8388604	6479912
1789671577	343.02	64	100	1620	0x0000000000000004	23316	48052916	8388604	6479912
1789671579	336.92	63	100	1875	0x0000000000000004	23316	48036220	8388604	6479912
1789671581	342.49	64	100	1890	0x0000000000000004	23316	48046668	8388604	6479912
1789671583	343.59	64	100	1590	0x0000000000000004	23316	48060692	8388604	6479912
1789671585	334.83	63	100	1860	0x0000000000000004	23316	48030816	8388604	6479912
1789671587	333.40	63	100	1890	0x0000000000000004	23316	48045668	8388604	6479912
1789671589	333.98	64	100	1890	0x0000000000000004	23316	48066024	8388604	6479912
1789671592	342.75	64	100	1590	0x0000000000000004	23316	48044324	8388604	6479912
1789671594	343.33	64	100	1590	0x0000000000000004	23316	48035788	8388604	6479912
1789671596	339.54	63	100	1800	0x0000000000000004	23316	48029900	8388604	6479912
1789671598	336.59	63	100	1875	0x0000000000000004	23316	48042064	8388604	6479912
1789671600	337.27	63	100	1875	0x0000000000000004	23316	48021540	8388604	6479912
1789671602	339.27	64	100	1890	0x0000000000000004	23316	48053692	8388604	6479912
1789671604	338.10	64	100	1875	0x0000000000000004	23316	48075092	8388604	6479912
1789671606	338.49	64	100	1890	0x0000000000000004	23316	48040148	8388604	6479912
1789671608	337.20	64	100	1890	0x0000000000000004	23316	48035680	8388604	6479912
1789671610	340.01	64	100	1890	0x0000000000000004	23316	47779324	8388604	6479912
1789671612	339.92	64	100	1875	0x0000000000000004	23316	47447448	8388604	6048844
1789671614	338.41	64	100	1890	0x0000000000000004	23316	47871600	8388604	6479908
1789671616	335.80	64	100	1875	0x0000000000000004	23316	47898004	8388604	6479908
1789671618	340.28	63	100	1890	0x0000000000000004	23316	47942048	8388604	6479908
1789671620	337.01	64	100	1890	0x0000000000000004	23316	47998848	8388604	6479908
1789671622	335.06	63	100	1845	0x0000000000000004	23316	48019216	8388604	6479908
1789671624	341.22	65	100	1590	0x0000000000000004	23316	47842608	8388604	6479908
1789671626	337.06	64	100	1755	0x0000000000000004	23316	47751868	8388604	6479908
1789671628	339.03	64	100	1875	0x0000000000000004	23316	47767028	8388604	6479908
1789671630	338.53	64	100	1890	0x0000000000000004	23316	47770800	8388604	6479908
1789671632	335.73	63	100	1815	0x0000000000000004	23316	47786792	8388604	6479908
1789671634	342.50	65	100	1590	0x0000000000000004	23316	47860680	8388604	6479908
1789671636	342.73	64	100	1905	0x0000000000000004	23316	47829556	8388604	6479908
1789671638	336.97	64	100	1875	0x0000000000000004	23316	47832208	8388604	6479908
1789671640	336.32	63	100	1830	0x0000000000000004	23316	47845984	8388604	6479908
1789671642	339.17	66	100	1575	0x0000000000000004	23316	47851288	8388604	6479908
1789671644	337.84	64	100	1875	0x0000000000000004	23316	47842896	8388604	6479908
1789671646	337.60	65	100	1845	0x0000000000000004	23316	47842092	8388604	6479908
1789671648	343.14	65	100	1605	0x0000000000000004	23316	47838164	8388604	6479908
1789671650	337.16	64	100	1875	0x0000000000000004	23316	47861708	8388604	6479908
1789671652	338.99	65	100	1665	0x0000000000000004	23316	47857848	8388604	6479908
1789671654	337.78	64	100	1875	0x0000000000000004	23316	47855380	8388604	6479908
1789671656	337.46	64	100	1875	0x0000000000000004	23316	47861716	8388604	6479908
1789671658	339.57	65	100	1605	0x0000000000000004	23316	47862152	8388604	6479908
1789671660	338.73	64	100	1890	0x0000000000000004	23316	47848216	8388604	6479908
1789671662	337.58	65	100	1605	0x0000000000000004	23316	47850124	8388604	6479908
1789671664	338.40	63	100	1890	0x0000000000000004	23316	47821448	8388604	6479908
1789671666	340.37	65	100	1590	0x0000000000000004	23316	47853324	8388604	6479908
1789671668	339.01	64	98	1890	0x0000000000000004	23316	47855908	8388604	6479908
1789671670	339.32	65	100	1575	0x0000000000000004	23316	48327916	8388604	6479908
1789671672	339.26	63	100	1890	0x0000000000000004	23316	48346864	8388604	6479908
1789671674	336.45	65	100	1875	0x0000000000000004	23316	47813200	8388604	6335388
1789671676	339.13	63	100	1830	0x0000000000000004	23316	48277668	8388604	6479908
1789671678	339.24	65	100	1890	0x0000000000000004	23316	48266676	8388604	6479908
1789671680	341.45	66	100	1590	0x0000000000000004	23316	48281072	8388604	6479908
1789671682	341.43	64	100	1890	0x0000000000000004	23316	48276200	8388604	6479908
1789671685	341.59	65	100	1890	0x0000000000000004	23316	48295344	8388604	6479908
1789671687	339.48	65	100	1725	0x0000000000000004	23316	48297588	8388604	6479908
1789671689	338.58	64	100	1890	0x0000000000000004	23316	48324276	8388604	6479908
1789671691	337.80	65	100	1890	0x0000000000000004	23316	48344400	8388604	6479908
1789671693	345.85	63	100	1635	0x0000000000000004	23316	48361056	8388604	6479908
1789671695	340.66	64	100	1890	0x0000000000000004	23316	48351784	8388604	6479908
1789671697	339.28	64	100	1875	0x0000000000000004	23316	48345248	8388604	6479908
1789671699	342.60	65	97	1605	0x0000000000000004	23316	48376052	8388604	6479908
1789671701	341.11	63	100	1800	0x0000000000000004	23316	48365040	8388604	6479908
1789671703	340.16	64	100	1875	0x0000000000000004	23316	48375980	8388604	6479908
1789671705	338.67	65	100	1890	0x0000000000000004	23316	48364352	8388604	6479908
1789671707	340.89	65	100	1800	0x0000000000000004	23316	48341284	8388604	6479908
1789671709	344.51	65	100	1590	0x0000000000000004	23316	48324216	8388604	6479908
1789671711	339.81	64	100	1845	0x0000000000000004	23316	48337020	8388604	6479908
1789671713	340.05	64	100	1890	0x0000000000000004	23316	48372424	8388604	6479908
1789671715	338.35	64	100	1890	0x0000000000000004	23316	48348496	8388604	6479908
1789671717	335.78	65	100	1875	0x0000000000000004	23316	48328748	8388604	6479908
1789671719	336.12	65	100	1875	0x0000000000000004	23316	48115392	8388604	6479908
1789671721	335.01	66	100	1590	0x0000000000000004	23316	48100984	8388604	6479908
1789671723	338.74	66	100	1575	0x0000000000000004	23316	48114092	8388604	6479908
1789671725	342.14	65	100	1590	0x0000000000000004	23316	48142452	8388604	6479908
1789671727	343.48	65	100	1740	0x0000000000000004	23316	48141724	8388604	6479908
1789671729	339.89	64	100	1830	0x0000000000000004	23316	48160908	8388604	6479908
1789671731	339.32	63	100	1875	0x0000000000000004	23316	48192512	8388604	6479908
1789671733	342.94	64	100	1890	0x0000000000000004	23316	48201136	8388604	6479908
1789671735	340.55	64	100	1890	0x0000000000000004	23316	48197624	8388604	6479908
1789671737	336.98	64	100	1890	0x0000000000000004	23316	47795060	8388604	6479908
1789671739	338.11	64	100	1890	0x0000000000000004	23316	47648616	8388604	6000240
1789671741	341.11	64	100	1890	0x0000000000000004	23316	48111312	8388604	6479908
1789671743	340.38	64	100	1890	0x0000000000000004	23316	48130860	8388604	6479908
1789671745	337.13	63	100	1890	0x0000000000000004	23316	48155500	8388604	6479908
1789671747	341.06	64	100	1875	0x0000000000000004	23316	48124384	8388604	6479908
1789671749	341.29	64	100	1845	0x0000000000000004	23316	48206916	8388604	6479908
1789671751	344.50	65	100	1785	0x0000000000000004	23316	48191676	8388604	6479908
1789671753	341.36	65	100	1635	0x0000000000000004	23316	48170532	8388604	6479908
1789671755	346.45	64	100	1590	0x0000000000000004	23316	48175892	8388604	6479908
1789671757	343.20	65	100	1590	0x0000000000000004	23316	48155292	8388604	6479912
1789671759	336.96	65	100	1905	0x0000000000000004	23316	48173800	8388604	6479912
1789671761	336.63	65	100	1875	0x0000000000000004	23316	48193940	8388604	6479912
1789671763	336.99	65	100	1890	0x0000000000000004	23316	48204436	8388604	6479912
1789671765	340.42	65	100	1890	0x0000000000000004	23316	48203900	8388604	6479912
1789671767	339.76	64	100	1875	0x0000000000000004	23316	48206412	8388604	6479912
1789671769	346.65	64	100	1755	0x0000000000000004	23316	48198128	8388604	6479912
1789671771	346.65	65	100	1605	0x0000000000000004	23316	48142792	8388604	6479912
1789671773	338.81	65	100	1905	0x0000000000000004	23316	48125560	8388604	6479912
1789671775	333.93	65	100	1875	0x0000000000000004	23316	48185736	8388604	6479912
1789671778	340.95	64	100	1890	0x0000000000000004	23316	48176292	8388604	6479912
1789671780	344.04	65	100	1830	0x0000000000000004	23316	48184848	8388604	6479912
1789671782	347.59	65	100	1590	0x0000000000000004	23316	48146584	8388604	6479912
1789671784	339.15	65	100	1890	0x0000000000000004	23316	48188244	8388604	6479912
1789671786	340.75	65	100	1890	0x0000000000000004	23316	48190512	8388604	6479912
1789671788	343.59	64	100	1845	0x0000000000000004	23316	48204164	8388604	6479912
1789671790	345.24	65	100	1605	0x0000000000000004	23316	48228816	8388604	6479912
1789671792	339.01	65	100	1890	0x0000000000000004	23316	48206740	8388604	6479912
1789671794	339.26	64	100	1890	0x0000000000000004	23316	48222408	8388604	6479912
1789671796	345.78	64	100	1770	0x0000000000000004	23316	48217108	8388604	6479912
1789671798	337.70	65	100	1905	0x0000000000000004	23316	48219752	8388604	6479912
1789671800	336.11	64	100	1875	0x0000000000000004	23316	48218440	8388604	6479912
1789671802	340.36	63	100	1830	0x0000000000000004	23316	47729356	8388604	6189476
1789671804	340.35	65	100	1605	0x0000000000000004	23316	48089988	8388604	6479912
1789671806	337.41	64	100	1890	0x0000000000000004	23316	48142020	8388604	6479912
1789671808	340.86	65	100	1830	0x0000000000000004	23316	48168244	8388604	6479912
1789671810	338.52	65	100	1905	0x0000000000000004	23316	48151256	8388604	6479912
1789671812	337.17	64	100	1875	0x0000000000000004	23316	48134728	8388604	6479912
1789671814	346.82	65	100	1635	0x0000000000000004	23316	48158284	8388604	6479912
1789671816	338.71	65	100	1875	0x0000000000000004	23316	48194452	8388604	6479912
1789671818	339.20	63	100	1875	0x0000000000000004	23316	48231128	8388604	6479912
1789671820	342.78	65	100	1590	0x0000000000000004	23316	48220956	8388604	6479912
1789671822	336.04	64	100	1890	0x0000000000000004	23316	48210228	8388604	6479912
1789671824	337.77	63	100	1590	0x0000000000000004	23316	48015248	8388604	6479912
1789671826	337.84	64	100	1890	0x0000000000000004	23316	48035076	8388604	6479912
1789671828	345.07	63	100	1740	0x0000000000000004	23316	48011088	8388604	6479912
1789671830	339.33	65	100	1890	0x0000000000000004	23316	48010076	8388604	6479912
1789671832	342.18	63	100	1845	0x0000000000000004	23316	48005704	8388604	6479912
1789671834	338.17	65	100	1890	0x0000000000000004	23316	48021072	8388604	6479912
1789671836	340.62	64	100	1875	0x0000000000000004	23316	47986560	8388604	6479912
1789671838	342.71	65	100	1890	0x0000000000000004	23316	48016508	8388604	6479912
1789671840	340.27	64	100	1875	0x0000000000000004	23316	48023920	8388604	6479912
1789671842	341.07	65	100	1890	0x0000000000000004	23316	48047580	8388604	6479912
1789671844	336.20	63	100	1875	0x0000000000000004	23316	48035036	8388604	6479912
1789671846	342.10	65	100	1890	0x0000000000000004	23316	48055180	8388604	6479912
1789671848	339.72	64	100	1875	0x0000000000000004	23316	48018768	8388604	6479912
1789671850	340.94	65	100	1890	0x0000000000000004	23316	48046132	8388604	6479912
1789671852	339.28	65	100	1815	0x0000000000000004	23316	48061408	8388604	6479912
1789671854	343.33	65	100	1890	0x0000000000000004	23316	48080656	8388604	6479912
1789671856	347.02	64	100	1590	0x0000000000000004	23316	48046068	8388604	6479912
1789671858	336.42	64	100	1875	0x0000000000000004	23316	48065140	8388604	6479912
1789671860	343.06	65	100	1590	0x0000000000000004	23316	48086628	8388604	6479912
1789671862	334.20	63	100	1890	0x0000000000000004	23316	48063412	8388604	6479912
1789671864	344.58	65	100	1890	0x0000000000000004	23316	47572036	8388604	6479912
1789671866	343.23	63	100	1815	0x0000000000000004	23316	47548512	8388604	6153928
1789671868	337.81	65	100	1890	0x0000000000000004	23316	47928224	8388604	6479912
1789671871	343.11	65	100	1575	0x0000000000000004	23316	47932948	8388604	6479912
1789671873	336.18	63	100	1890	0x0000000000000004	23316	47990976	8388604	6479912
1789671875	341.71	65	100	1890	0x0000000000000004	23316	47990172	8388604	6479912
1789671877	346.78	65	100	1575	0x0000000000000004	23316	48028432	8388604	6479912
1789671879	335.25	64	100	1875	0x0000000000000004	23316	48051244	8388604	6479912
1789671881	343.71	65	100	1890	0x0000000000000004	23316	48027500	8388604	6479912
1789671883	341.79	63	100	1755	0x0000000000000004	23316	48021960	8388604	6479912
1789671885	335.10	65	100	1890	0x0000000000000004	23316	48049224	8388604	6479912
1789671887	343.04	65	100	1890	0x0000000000000004	23316	48052956	8388604	6479912
1789671889	341.20	65	100	1680	0x0000000000000004	23316	48042552	8388604	6479912
1789671891	337.06	64	100	1890	0x0000000000000004	23316	48028360	8388604	6479912
1789671893	342.85	65	100	1890	0x0000000000000004	23316	48047936	8388604	6479912
1789671895	346.35	65	100	1605	0x0000000000000004	23316	48050100	8388604	6479912
1789671897	340.19	63	100	1890	0x0000000000000004	23316	48031600	8388604	6479912
1789671899	341.29	65	100	1890	0x0000000000000004	23316	48028236	8388604	6479912
1789671901	342.65	65	100	1920	0x0000000000000004	23316	48071808	8388604	6479912
1789671903	346.25	64	100	1725	0x0000000000000004	23316	48078536	8388604	6479912
1789671905	334.62	64	98	1890	0x0000000000000004	23316	48075584	8388604	6479912
1789671907	342.72	65	100	1890	0x0000000000000004	23316	48076384	8388604	6479912
1789671909	343.06	65	100	1905	0x0000000000000004	23316	48042796	8388604	6479912
1789671911	345.53	64	100	1740	0x0000000000000004	23316	48040736	8388604	6479912
1789671913	335.14	64	100	1875	0x0000000000000004	23316	48048172	8388604	6479912
1789671915	337.63	65	100	1890	0x0000000000000004	23316	48034964	8388604	6479912
1789671917	339.05	64	100	1875	0x0000000000000004	23316	48062180	8388604	6479912
1789671919	345.73	65	100	1590	0x0000000000000004	23316	48062412	8388604	6479912
1789671921	342.85	63	100	1800	0x0000000000000004	23316	48046752	8388604	6479912
1789671923	335.47	64	100	1890	0x0000000000000004	23316	48077608	8388604	6479912
1789671925	342.80	64	100	1890	0x0000000000000004	23316	48117584	8388604	6479912
1789671927	341.67	65	100	1890	0x0000000000000004	23316	48118044	8388604	6479912
1789671929	342.58	64	100	1920	0x0000000000000004	23316	47533708	8388604	6479912
1789671931	344.67	65	100	1590	0x0000000000000004	23316	47441260	8388604	6170088
1789671933	345.36	64	100	1800	0x0000000000000004	23316	47449800	8388604	5978648
1789671935	337.83	63	100	1890	0x0000000000000004	23316	47897976	8388604	6479912
1789671937	343.73	65	100	1605	0x0000000000000004	23316	47907796	8388604	6479912
1789671939	336.63	64	100	1875	0x0000000000000004	23316	47896408	8388604	6479912
1789671941	339.66	64	100	1875	0x0000000000000004	23316	47908248	8388604	6479912
1789671943	345.36	64	100	1800	0x0000000000000004	23316	47926652	8388604	6479912
1789671945	348.39	64	99	1815	0x0000000000000004	23316	47953832	8388604	6479912
1789671947	243.74	60	0	1950	0x0000000000000000	23316	50369720	8388604	6479912
1789671949	149.04	59	0	1695	0x0000000000000000	23316	50401348	8388604	6479912
1789671951	120.80	57	0	1695	0x0000000000000000	23316	50415860	8388604	6479912
1789671953	120.24	56	0	1695	0x0000000000000000	23316	50412664	8388604	6479912
1789671955	119.13	56	0	1695	0x0000000000000000	23316	50413408	8388604	6479912
1789671957	118.32	55	0	1695	0x0000000000000000	23316	50428800	8388604	6479912
1789671959	117.63	54	0	1695	0x0000000000000000	23316	50433376	8388604	6479912
1789671961	117.71	54	0	1695	0x0000000000000000	23316	50421872	8388604	6479912
1789671963	117.48	54	0	1695	0x0000000000000000	23316	50356648	8388604	6479912
1789671966	39.45	51	0	210	0x0000000000000001	23316	50332908	8388604	6479912
1789671968	23.81	51	0	210	0x0000000000000001	23316	50322836	8388604	6479912
1789671970	21.83	50	0	210	0x0000000000000001	23316	50321716	8388604	6479912
1789671972	21.94	49	0	210	0x0000000000000001	23316	50365488	8388604	6479912
1789671974	31.53	49	0	210	0x0000000000000001	23316	50396992	8388604	6479912
1789671976	21.86	48	0	210	0x0000000000000001	23316	50390872	8388604	6479912
1789671978	21.46	47	0	210	0x0000000000000001	23316	50374652	8388604	6479912
1789671980	113.85	55	100	1785	0x0000000000000004	23316	49874308	8388604	6479912
1789671982	347.47	57	100	1815	0x0000000000000004	23316	49867316	8388604	6479912
1789671984	273.72	53	99	1965	0x0000000000000004	23316	50033464	8388604	6479912
1789671986	143.07	52	0	1965	0x0000000000000000	23316	50422100	8388604	6479912
1789671988	115.09	51	0	1695	0x0000000000000000	23316	50389104	8388604	6479912
1789671990	114.55	51	0	1695	0x0000000000000000	23316	50423348	8388604	6479912
1789671992	114.59	50	0	1695	0x0000000000000000	23316	50419696	8388604	6479912
1789671994	114.32	50	0	1695	0x0000000000000000	23316	50353792	8388604	6479912
1789671996	114.50	50	0	1695	0x0000000000000000	23316	49926820	8388604	6153228
1789671998	114.28	50	0	1695	0x0000000000000000	23316	50378316	8388604	6479912
1789672000	113.82	50	0	1695	0x0000000000000000	23316	50429524	8388604	6479912
1789672002	32.66	47	0	210	0x0000000000000001	23316	50458092	8388604	6479912
1789672004	21.88	46	0	210	0x0000000000000001	23316	50463944	8388604	6479912
1789672006	21.51	46	0	210	0x0000000000000001	23316	50479456	8388604	6479912
1789672008	23.28	45	0	210	0x0000000000000001	23316	50511160	8388604	6479912
1789672010	22.41	45	0	210	0x0000000000000001	23316	50521504	8388604	6479912
1789672012	21.39	44	0	210	0x0000000000000001	23316	50527756	8388604	6479912
1789672014	21.75	44	0	210	0x0000000000000001	23316	50512360	8388604	6479912
1789672016	30.43	44	0	210	0x0000000000000001	23316	50492616	8388604	6479912
1789672018	21.73	43	0	210	0x0000000000000001	23316	50488980	8388604	6479912
1789672020	21.30	43	0	210	0x0000000000000001	23316	50510396	8388604	6479912
1789672022	22.13	42	0	210	0x0000000000000001	23316	50502348	8388604	6479912
1789672024	22.64	43	0	210	0x0000000000000001	23316	50520088	8388604	6479912
1789672026	21.33	42	0	210	0x0000000000000004	23316	50492040	8388604	6479912
1789672028	21.38	42	0	210	0x0000000000000001	23316	50496836	8388604	6479912
1789672030	30.03	42	0	210	0x0000000000000001	23316	50509608	8388604	6479912
1789672032	21.33	41	0	210	0x0000000000000001	23316	50510948	8388604	6479912
1789672034	21.50	41	0	210	0x0000000000000001	23316	50524052	8388604	6479912
1789672036	21.19	41	0	210	0x0000000000000001	23316	50503764	8388604	6479912
1789672038	22.80	41	0	210	0x0000000000000001	23316	50517592	8388604	6479912
1789672041	21.22	40	0	210	0x0000000000000001	23316	50515016	8388604	6479912
1789672043	21.22	40	0	210	0x0000000000000004	23316	50503836	8388604	6479912
1789672045	29.08	40	0	210	0x0000000000000001	23316	50505708	8388604	6479912
1789672047	22.37	40	0	210	0x0000000000000004	23316	50507980	8388604	6479912
1789672049	21.29	39	0	210	0x0000000000000001	23316	50506916	8388604	6479912
1789672051	20.94	39	0	210	0x0000000000000001	23316	50503212	8388604	6479912
1789672053	29.27	39	0	210	0x0000000000000001	23316	50510296	8388604	6479912
1789672055	21.03	38	0	210	0x0000000000000001	23316	50513160	8388604	6479912
1789672057	20.91	38	0	210	0x0000000000000004	23316	50513824	8388604	6479912
1789672059	24.79	38	0	210	0x0000000000000001	23316	50031164	8388604	6469468
1789672061	22.81	38	0	210	0x0000000000000001	23316	50478748	8388604	6479912
1789672063	21.05	38	0	210	0x0000000000000004	23316	50479852	8388604	6479912
1789672065	21.19	37	0	210	0x0000000000000001	23316	50490936	8388604	6479912
1789672067	28.93	38	0	210	0x0000000000000001	23316	50474188	8388604	6479912
1789672069	21.35	37	0	210	0x0000000000000001	23316	50479028	8388604	6479912
1789672071	20.94	37	0	210	0x0000000000000001	23316	50469348	8388604	6479912
1789672073	24.07	37	0	210	0x0000000000000001	23316	50486368	8388604	6479912
