epoch_s	power_w	temp_c	util_pct	gfx_clock_mhz	throttle	vram_mib	mem_available_kb	swap_total_kb	swap_free_kb
1789560932	334.65	63	100	1890	0x0000000000000004	23292	45328116	8388604	8378472
1789560934	341.97	63	100	1890	0x0000000000000004	23292	45316048	8388604	8378472
1789560936	342.26	63	100	1605	0x0000000000000004	23292	45281268	8388604	8378472
1789560938	339.23	63	100	1785	0x0000000000000004	23292	45201320	8388604	8378472
1789560940	336.84	63	100	1890	0x0000000000000004	23292	45225736	8388604	8378472
1789560942	341.44	63	100	1890	0x0000000000000004	23292	45303156	8388604	8378472
1789560944	342.08	63	100	1890	0x0000000000000004	23292	45381872	8388604	8378472
1789560946	342.81	64	100	1590	0x0000000000000004	23292	45367060	8388604	8378472
1789560948	335.29	63	100	1860	0x0000000000000004	23292	45394528	8388604	8378472
1789560950	339.05	63	100	1890	0x0000000000000004	23292	45277304	8388604	8378472
1789560952	341.99	63	100	1890	0x0000000000000004	23292	45302660	8388604	8378472
1789560954	342.24	63	100	1890	0x0000000000000004	23292	45364808	8388604	8378472
1789560956	346.25	63	100	1560	0x0000000000000004	23292	45395320	8388604	8378472
1789560958	343.61	62	100	1725	0x0000000000000004	23292	45176124	8388604	8378472
1789560960	335.58	63	100	1875	0x0000000000000004	23292	45226804	8388604	8378472
1789560963	336.17	63	100	1890	0x0000000000000004	23292	45236028	8388604	8378472
1789560965	342.26	64	100	1890	0x0000000000000004	23292	45239488	8388604	8378472
1789560967	340.46	63	100	1845	0x0000000000000004	23292	45128588	8388604	8378472
1789560969	343.03	65	100	1590	0x0000000000000004	23292	45125532	8388604	8378472
1789560971	337.15	64	100	1890	0x0000000000000004	23292	44998072	8388604	8378472
1789560973	346.29	63	100	1785	0x0000000000000004	23292	44981832	8388604	8378472
1789560975	348.23	63	98	1815	0x0000000000000004	23292	44960468	8388604	8378472
1789560977	302.93	60	0	1950	0x0000000000000004	23292	45922792	8388604	8378472
1789560979	152.56	59	0	1965	0x0000000000000000	23292	46346000	8388604	8378472
1789560981	126.77	57	0	1695	0x0000000000000000	23292	46374452	8388604	8378472
